network,outage_size,outage,count,cer,diagonal,equal,robust,common
3,2,"0,3",0.12858262510209945,0.11910921988138083,0.12423142768998036,0.1253185489265355,0.12160298533283934,0.1159620651553393
3,2,"1,2",0.12239735003365754,0.11708298129290978,0.11767214368093804,0.1203205568320363,0.11708298129290978,0.11484817221344995
3,2,"1,3",0.1455936295741156,0.14467257862617044,0.1459104293434365,0.1459104293434365,0.1458870689145776,0.14451884774292661
3,2,"2,3",0.126990947180884,0.12096494178744888,0.12324426127066157,0.12437163329801312,0.1215068382900783,0.1191556102974523
4,1,0,0.08960399082188027,0.08927555574644591,0.09196530721666223,0.0919621196334198,0.08925796632355591,0.08874060871792797
4,1,1,0.10133894447018897,0.09712132450446909,0.10095625465811323,0.101983751990536,0.09708507003153019,0.0954891683125833
4,1,2,0.09355498833418377,0.09175824920838604,0.09287739180065017,0.09338610072537269,0.091913801680021,0.09104591203768925
4,1,3,0.1052493820411601,0.10336094795849934,0.10565226263237427,0.10684815190363628,0.10343663550010254,0.09938734865635787
4,2,"0,1",0.09604652373683001,0.09103988716795143,0.09518401111289264,0.09811383121938969,0.0910400138521173,0.08960101004851798
4,2,"0,2",0.0851494835824379,0.08529657957305276,0.08508321619107753,0.08522133328651647,0.08527144669222855,0.08572179530362226
4,2,"0,3",0.0987551892359407,0.0972320133908786,0.10191290523648394,0.1026124660128662,0.09944369845002266,0.09377770922395523
4,2,"1,2",0.09590568299079909,0.0937617291316905,0.09610486177406244,0.09864440403699815,0.0937617291316905,0.09199137248751986
4,2,"1,3",0.11889775664672862,0.11845182110773311,0.11949730121402727,0.11949730121402727,0.11949730121402727,0.11835016123756784
4,2,"2,3",0.10143705614780199,0.09821928407604104,0.10140895617625496,0.10191117360679011,0.09960687262406107,0.09550999820563513
5,1,0,0.1637587405773731,0.16118424535758386,0.1639172581129258,0.1660819631966155,0.16118424535758386,0.16099452045160906
5,1,1,0.18286898552221198,0.18097265014669067,0.1809432225103541,0.18323185822830282,0.18094707363677043,0.17744477733514508
5,1,2,0.16337698453667082,0.16273341716999973,0.1630791340853502,0.1665418430965867,0.16273341716999973,0.1623646249807239
5,1,3,0.193529869509941,0.18681733625642158,0.1873826825645207,0.18805137513154382,0.18681733625642158,0.18323976940994408
5,2,"0,1",0.17444814621911833,0.16367344663741193,0.16803695592406948,0.17264322240181684,0.16365004915101006,0.16162119456557641
5,2,"0,2",0.14892190586761822,0.14997767399281542,0.1484029580347496,0.14868896127744846,0.14912379573424267,0.1505022236228789
5,2,"0,3",0.18872027320666537,0.1728745360953651,0.17775499717656568,0.18013321176944824,0.17568837740691093,0.16916342079430713
5,2,"1,2",0.17442939391433865,0.16532922148396403,0.1691470940469234,0.17172169153705227,0.16533247327539763,0.16327216101608372
5,2,"1,3",0.2079326924273421,0.2074100443627318,0.20842777791707695,0.20842777791707695,0.20842777791707695,0.2070872592158065
5,2,"2,3",0.18393842474937727,0.17246929673922806,0.17762829889114365,0.1786790687497482,0.17512847973979956,0.16932161216374758
6,1,0,0.07937270892474874,0.07873994583409638,0.07927652302568441,0.07927652302568441,0.07881430833260064,0.0779480422072244
6,1,1,0.09130840465425855,0.08345551363294254,0.08790584098491425,0.08997882935309785,0.08343564884106164,0.08043760963318318
6,1,2,0.07745736951365463,0.07699076501203701,0.07977639574597159,0.08032504481870172,0.07699076501203701,0.07633923936788863
6,1,3,0.08837421527364214,0.08572765339272403,0.0895127337205316,0.0896557661811589,0.08695309576023061,0.08402412291138393
6,2,"0,1",0.08045639689324133,0.07934481103513291,0.0825079009043701,0.085014332630091,0.07934481103513291,0.07806479416053605
6,2,"0,2",0.07425783461734803,0.07394061679953598,0.07392001734333745,0.07398555715571187,0.07392088362599968,0.07389420359890289
6,2,"0,3",0.08523410635249204,0.08400602097687136,0.08693597252656539,0.08813275607708945,0.08576424672409758,0.08175272615711088
6,2,"1,2",0.08228740335667298,0.07838025616147341,0.08308331295538426,0.08558879385935635,0.07840828970360635,0.07740476551285999
6,2,"1,3",0.10398160602271984,0.10259826056340637,0.10340000207981709,0.10340000207981709,0.10340000207981709,0.1024807700592715
6,2,"2,3",0.08416378871157652,0.08419991147739544,0.08719543495731627,0.08734081234392113,0.08571264479105133,0.08037044666433804
7,1,0,0.17758843394725393,0.1718524506941595,0.17202925343868455,0.17202925343868455,0.1718524506941595,0.16999064484400273
7,1,1,0.19157470830259057,0.18930954192729105,0.1893297687557371,0.18944793649640473,0.1893297687557371,0.18486943485717583
7,1,2,0.18255494862395277,0.16180425458828562,0.16286439759159507,0.16494995525893497,0.16180425458828562,0.1613797484504365
7,1,3,0.1928318144330457,0.19176347489445414,0.19202157548762583,0.19202157548762583,0.19178865859985367,0.19021156607298823
7,2,"0,1",0.1829371379734443,0.17329413144635,0.1735949602326517,0.17374821244274374,0.17329413144635,0.16889452356793744
7,2,"0,2",0.15378822900586026,0.15043749414727736,0.15008827869785335,0.15032836659953258,0.15042624764523624,0.1508601194561305
7,2,"0,3",0.18801256630196217,0.17938456787557672,0.1802189494628697,0.1814917719147448,0.17938456787557672,0.1768354098990354
7,2,"1,2",0.17423536126491404,0.16477708461152607,0.17011294921206327,0.1739861293894504,0.16477708461152607,0.16274996000509478
7,2,"1,3",0.21084464266729255,0.21043229207540531,0.21081410685566207,0.21081410685566207,0.2107424133744699,0.21009835952720268
7,2,"2,3",0.17245210047457643,0.17218344801760693,0.17908573962495145,0.17937383113452815,0.17557156636932794,0.16904561911654856
8,1,0,0.11356740494781084,0.11036635164512312,0.11088624184843004,0.11088624184843004,0.11043120332935807,0.10927870595941933
8,1,1,0.12419418284575676,0.11940580767202477,0.12017342065899173,0.12376675616524126,0.11939283198053102,0.11649193628246904
8,1,2,0.1069946747317039,0.10389934218611246,0.10627149952306619,0.10745801704478482,0.10389934218611246,0.10323277718438664
8,1,3,0.12504106434413498,0.12270671606832419,0.12333434447578266,0.12333434447578266,0.12270859868414752,0.12048027624146265
8,2,"0,1",0.1142417913726152,0.11104243623316865,0.11162387581461777,0.11358286389700022,0.11104243623316865,0.10864654243653021
8,2,"0,2",0.09762890805909064,0.09755047858882852,0.09734377434814268,0.09749763260763894,0.0974874118791446,0.0979598056916742
8,2,"0,3",0.11957656043604928,0.11658119190363916,0.11748922815571108,0.11844955128680275,0.11682149623640298,0.1137808216214672
